Year,Stage,Input,Output,Cost
2084,proc,spod,loh,1.1896103238601936
2084,proc,clay,lce,0.8476457926528254
2084,proc,clay,loh,2.058568353585433
2085,proc,brine,lce,1.1329622132001849
2085,proc,brine,loh,1.2870376933340864
2085,proc,spod,lce,1.383911498208695
2085,proc,spod,loh,1.1329622132001849
2085,proc,clay,lce,0.8072817072884054
2085,proc,clay,loh,1.9605412891289846
2086,proc,brine,lce,1.079011631619223
2086,proc,brine,loh,1.2257501841277008
2086,proc,spod,lce,1.3180109506749471
2086,proc,spod,loh,1.079011631619223
2086,proc,clay,lce,0.7688397212270525
2086,proc,clay,loh,1.8671821801228417
2087,proc,brine,lce,1.0276301253516411
2087,proc,brine,loh,1.1673811277406674
2087,proc,spod,lce,1.2552485244523306
2087,proc,spod,loh,1.0276301253516411
2087,proc,clay,lce,0.7322283059305262
2087,proc,clay,loh,1.778268742974135
2088,proc,brine,lce,0.9786953574777534
2088,proc,brine,loh,1.1117915502292068
2088,proc,spod,lce,1.1954747851926957
2088,proc,spod,loh,0.9786953574777534
2088,proc,clay,lce,0.6973602913624058
2088,proc,clay,loh,1.6935892790229856
2089,proc,brine,lce,0.9320908166454794
2089,proc,brine,loh,1.0588490954563876
2089,proc,spod,lce,1.138547414469234
2089,proc,spod,loh,0.9320908166454794
2089,proc,clay,lce,0.6641526584403865
2089,proc,clay,loh,1.6129421704980815
2090,proc,brine,lce,0.8877055396623613
2090,proc,brine,loh,1.0084277099584644
2090,proc,spod,lce,1.08433087092308
2090,proc,spod,loh,0.8877055396623613
2090,proc,clay,lce,0.6325263413717966
2090,proc,clay,loh,1.5361354004743633
2091,proc,brine,lce,0.845433847297487
2091,proc,brine,loh,0.9604073428175852
2091,proc,spod,lce,1.0326960675457906
2091,proc,spod,loh,0.845433847297487
2091,proc,clay,lce,0.6024060394017111
2091,proc,clay,loh,1.46298609568987
2092,proc,brine,lce,0.8051750926642733
2092,proc,brine,loh,0.9146736598262716
2092,proc,spod,lce,0.9835200643293243
2092,proc,spod,loh,0.8051750926642733
2092,proc,clay,lce,0.5737200375254392
2092,proc,clay,loh,1.3933200911332093
2093,proc,brine,lce,0.7668334215850223
2093,proc,brine,loh,0.8711177712631158
2093,proc,spod,lce,0.9366857755517375
2093,proc,spod,loh,0.7668334215850223
2093,proc,clay,lce,0.5464000357385135
2093,proc,clay,loh,1.3269715153649615
2094,proc,brine,lce,0.7303175443666878
2094,proc,brine,loh,0.8296359726315388
2094,proc,spod,lce,0.8920816910016546
2094,proc,spod,loh,0.7303175443666878
2094,proc,clay,lce,0.5203809864176319
2094,proc,clay,loh,1.2637823955856773
2095,proc,brine,lce,0.6955405184444646
2095,proc,brine,loh,0.7901294977443226
2095,proc,spod,lce,0.8496016104777663
2095,proc,spod,loh,0.6955405184444646
2095,proc,clay,lce,0.49560093944536365
2095,proc,clay,loh,1.203602281510169
2096,proc,brine,lce,0.6624195413756806
2096,proc,brine,loh,0.7525042835660216
