Year,Stage,Input,Output,Cost
2063,rec,phev_nmc,lce,71.02284115013892
2063,rec,bev_lfp,loh,71.02284115013892
2063,rec,bev_lfp,lce,71.02284115013892
2063,rec,phev_lfp,loh,71.02284115013892
2063,rec,phev_lfp,lce,71.02284115013892
2064,rec,bev_nmc,loh,67.64080109537039
2064,rec,bev_nmc,lce,67.64080109537039
2064,rec,phev_nmc,loh,67.64080109537039
2064,rec,phev_nmc,lce,67.64080109537039
2064,rec,bev_lfp,loh,67.64080109537039
2064,rec,bev_lfp,lce,67.64080109537039
2064,rec,phev_lfp,loh,67.64080109537039
2064,rec,phev_lfp,lce,67.64080109537039
2065,rec,bev_nmc,loh,64.41981056701943
2065,rec,bev_nmc,lce,64.41981056701943
2065,rec,phev_nmc,loh,64.41981056701943
2065,rec,phev_nmc,lce,64.41981056701943
2065,rec,bev_lfp,loh,64.41981056701943
2065,rec,bev_lfp,lce,64.41981056701943
2065,rec,phev_lfp,loh,64.41981056701943
2065,rec,phev_lfp,lce,64.41981056701943
2066,rec,bev_nmc,loh,61.35220054001849
2066,rec,bev_nmc,lce,61.35220054001849
2066,rec,phev_nmc,loh,61.35220054001849
2066,rec,phev_nmc,lce,61.35220054001849
2066,rec,bev_lfp,loh,61.35220054001849
2066,rec,bev_lfp,lce,61.35220054001849
2066,rec,phev_lfp,loh,61.35220054001849
2066,rec,phev_lfp,lce,61.35220054001849
2067,rec,bev_nmc,loh,58.43066718097
2067,rec,bev_nmc,lce,58.43066718097
2067,rec,phev_nmc,loh,58.43066718097
2067,rec,phev_nmc,lce,58.43066718097
2067,rec,bev_lfp,loh,58.43066718097
2067,rec,bev_lfp,lce,58.43066718097
2067,rec,phev_lfp,loh,58.43066718097
2067,rec,phev_lfp,lce,58.43066718097
2068,rec,bev_nmc,loh,55.64825445806665
2068,rec,bev_nmc,lce,55.64825445806665
2068,rec,phev_nmc,loh,55.64825445806665
2068,rec,phev_nmc,lce,55.64825445806665
2068,rec,bev_lfp,loh,55.64825445806665
2068,rec,bev_lfp,lce,55.64825445806665
2068,rec,phev_lfp,loh,55.64825445806665
2068,rec,phev_lfp,lce,55.64825445806665
2069,rec,bev_nmc,loh,52.99833757911111
2069,rec,bev_nmc,lce,52.99833757911111
2069,rec,phev_nmc,loh,52.99833757911111
2069,rec,phev_nmc,lce,52.99833757911111
2069,rec,bev_lfp,loh,52.99833757911111
2069,rec,bev_lfp,lce,52.99833757911111
2069,rec,phev_lfp,loh,52.99833757911111
2069,rec,phev_lfp,lce,52.99833757911111
2070,rec,bev_nmc,loh,50.474607218201044
2070,rec,bev_nmc,lce,50.474607218201044
2070,rec,phev_nmc,loh,50.474607218201044
2070,rec,phev_nmc,lce,50.474607218201044
2070,rec,bev_lfp,loh,50.474607218201044
2070,rec,bev_lfp,lce,50.474607218201044
2070,rec,phev_lfp,loh,50.474607218201044
2070,rec,phev_lfp,lce,50.474607218201044
2071,rec,bev_nmc,loh,48.071054493524805
2071,rec,bev_nmc,lce,48.071054493524805
2071,rec,phev_nmc,loh,48.071054493524805
2071,rec,phev_nmc,lce,48.071054493524805
2071,rec,bev_lfp,loh,48.071054493524805
2071,rec,bev_lfp,lce,48.071054493524805
2071,rec,phev_lfp,loh,48.071054493524805
2071,rec,phev_lfp,lce,48.071054493524805
2072,rec,bev_nmc,loh,45.78195666049981
2072,rec,bev_nmc,lce,45.78195666049981
2072,rec,phev_nmc,loh,45.78195666049981
2072,rec,phev_nmc,lce,45.78195666049981
2072,rec,bev_lfp,loh,45.78195666049981
2072,rec,bev_lfp,lce,45.78195666049981
2072,rec,phev_lfp,loh,45.78195666049981
2072,rec,phev_lfp,lce,45.78195666049981
2073,rec,bev_nmc,loh,43.6018634861903
2073,rec,bev_nmc,lce,43.6018634861903
2073,rec,phev_nmc,loh,43.6018634861903
2073,rec,phev_nmc,lce,43.6018634861903
2073,rec,bev_lfp,loh,43.6018634861903
2073,rec,bev_lfp,lce,43.6018634861903
2073,rec,phev_lfp,loh,43.6018634861903
2073,rec,phev_lfp,lce,43.6018634861903
2074,rec,bev_nmc,loh,41.525584272562185
2074,rec,bev_nmc,lce,41.525584272562185
2074,rec,phev_nmc,loh,41.525584272562185
2074,rec,phev_nmc,lce,41.525584272562185
2074,rec,bev_lfp,loh,41.525584272562185
2074,rec,bev_lfp,lce,41.525584272562185
2074,rec,phev_lfp,loh,41.525584272562185
2074,rec,phev_lfp,lce,41.525584272562185
2075,rec,bev_nmc,loh,39.54817549767827
2075,rec,bev_nmc,lce,39.54817549767827
2075,rec,phev_nmc,loh,39.54817549767827
2075,rec,phev_nmc,lce,39.54817549767827
2075,rec,bev_lfp,loh,39.54817549767827
2075,rec,bev_lfp,lce,39.54817549767827
2075,rec,phev_lfp,loh,39.54817549767827
2075,rec,phev_lfp,lce,39.54817549767827
2076,rec,bev_nmc,loh,37.66492904540788
2076,rec,bev_nmc,lce,37.66492904540788
2076,rec,phev_nmc,loh,37.66492904540788
2076,rec,phev_nmc,lce,37.66492904540788
2076,rec,bev_lfp,loh,37.66492904540788
2076,rec,bev_lfp,lce,37.66492904540788
2076,rec,phev_lfp,loh,37.66492904540788
2076,rec,phev_lfp,lce,37.66492904540788
2077,rec,bev_nmc,loh,35.87136099562655
2077,rec,bev_nmc,lce,35.87136099562655
2077,rec,phev_nmc,loh,35.87136099562655
2077,rec,phev_nmc,lce,35.87136099562655
2077,rec,bev_lfp,loh,35.87136099562655
2077,rec,bev_lfp,lce,35.87136099562655
2077,rec,phev_lfp,loh,35.87136099562655
2077,rec,phev_lfp,lce,35.87136099562655
2078,rec,bev_nmc,loh,34.16320094821576
2078,rec,bev_nmc,lce,34.16320094821576
2078,rec,phev_nmc,loh,34.16320094821576
2078,rec,phev_nmc,lce,34.16320094821576
2078,rec,bev_lfp,loh,34.16320094821576
2078,rec,bev_lfp,lce,34.16320094821576
2078,rec,phev_lfp,loh,34.16320094821576
2078,rec,phev_lfp,lce,34.16320094821576
2079,rec,bev_nmc,loh,32.53638185544359
2079,rec,bev_nmc,lce,32.53638185544359
2079,rec,phev_nmc,loh,32.53638185544359
2079,rec,phev_nmc,lce,32.53638185544359
2079,rec,bev_lfp,loh,32.53638185544359
2079,rec,bev_lfp,lce,32.53638185544359
2079,rec,phev_lfp,loh,32.53638185544359
2079,rec,phev_lfp,lce,32.53638185544359
2080,rec,bev_nmc,loh,30.987030338517698
2080,rec,bev_nmc,lce,30.987030338517698
2080,rec,phev_nmc,loh,30.987030338517698
2080,rec,phev_nmc,lce,30.987030338517698
2080,rec,bev_lfp,loh,30.987030338517698
2080,rec,bev_lfp,lce,30.987030338517698
2080,rec,phev_lfp,loh,30.987030338517698
2080,rec,phev_lfp,lce,30.987030338517698
2081,rec,bev_nmc,loh,29.51145746525495
2081,rec,bev_nmc,lce,29.51145746525495
2081,rec,phev_nmc,loh,29.51145746525495
2081,rec,phev_nmc,lce,29.51145746525495
2081,rec,bev_lfp,loh,29.51145746525495
2081,rec,bev_lfp,lce,29.51145746525495
2081,rec,phev_lfp,loh,29.51145746525495
2081,rec,phev_lfp,lce,29.51145746525495
2082,rec,bev_nmc,loh,28.106149966909474
2082,rec,bev_nmc,lce,28.106149966909474
2082,rec,phev_nmc,loh,28.106149966909474
2082,rec,phev_nmc,lce,28.106149966909474
2082,rec,bev_lfp,loh,28.106149966909474
2082,rec,bev_lfp,lce,28.106149966909474
2082,rec,phev_lfp,loh,28.106149966909474
2082,rec,phev_lfp,lce,28.106149966909474
2083,rec,bev_nmc,loh,26.76776187324712
2083,rec,bev_nmc,lce,26.76776187324712
2083,rec,phev_nmc,loh,26.76776187324712
2083,rec,phev_nmc,lce,26.76776187324712
2083,rec,bev_lfp,loh,26.76776187324712
2083,rec,bev_lfp,lce,26.76776187324712
2083,rec,phev_lfp,loh,26.76776187324712
2083,rec,phev_lfp,lce,26.76776187324712
2084,rec,bev_nmc,loh,25.493106545949633
2084,rec,bev_nmc,lce,25.493106545949633
2084,rec,phev_nmc,loh,25.493106545949633
2084,rec,phev_nmc,lce,25.493106545949633
2084,rec,bev_lfp,loh,25.493106545949633
2084,rec,bev_lfp,lce,25.493106545949633
2084,rec,phev_lfp,loh,25.493106545949633
2084,rec,phev_lfp,lce,25.493106545949633
2085,rec,bev_nmc,loh,24.279149091380614
2085,rec,bev_nmc,lce,24.279149091380614
2085,rec,phev_nmc,loh,24.279149091380614
2085,rec,phev_nmc,lce,24.279149091380614
2085,rec,bev_lfp,loh,24.279149091380614
2085,rec,bev_lfp,lce,24.279149091380614
2085,rec,phev_lfp,loh,24.279149091380614
2085,rec,phev_lfp,lce,24.279149091380614
2086,rec,bev_nmc,loh,23.122999134648193
2086,rec,bev_nmc,lce,23.122999134648193
2086,rec,phev_nmc,loh,23.122999134648193
2086,rec,phev_nmc,lce,23.122999134648193
2086,rec,bev_lfp,loh,23.122999134648193
2086,rec,bev_lfp,lce,23.122999134648193
2086,rec,phev_lfp,loh,23.122999134648193
2086,rec,phev_lfp,lce,23.122999134648193
2087,rec,bev_nmc,loh,22.021903937760186
2087,rec,bev_nmc,lce,22.021903937760186
2087,rec,phev_nmc,loh,22.021903937760186
2087,rec,phev_nmc,lce,22.021903937760186
2087,rec,bev_lfp,loh,22.021903937760186
2087,rec,bev_lfp,lce,22.021903937760186
2087,rec,phev_lfp,loh,22.021903937760186
2087,rec,phev_lfp,lce,22.021903937760186
2088,rec,bev_nmc,loh,20.97324184548589
2088,rec,bev_nmc,lce,20.97324184548589
2088,rec,phev_nmc,loh,20.97324184548589
2088,rec,phev_nmc,lce,20.97324184548589
2088,rec,bev_lfp,loh,20.97324184548589
2088,rec,bev_lfp,lce,20.97324184548589
2088,rec,phev_lfp,loh,20.97324184548589
2088,rec,phev_lfp,lce,20.97324184548589
2089,rec,bev_nmc,loh,19.974516043319895
2089,rec,bev_nmc,lce,19.974516043319895
2089,rec,phev_nmc,loh,19.974516043319895
2089,rec,phev_nmc,lce,19.974516043319895
2089,rec,bev_lfp,loh,19.974516043319895
2089,rec,bev_lfp,lce,19.974516043319895
2089,rec,phev_lfp,loh,19.974516043319895
2089,rec,phev_lfp,lce,19.974516043319895
2090,rec,bev_nmc,loh,19.023348612685613
2090,rec,bev_nmc,lce,19.023348612685613
2090,rec,phev_nmc,loh,19.023348612685613
2090,rec,phev_nmc,lce,19.023348612685613
2090,rec,bev_lfp,loh,19.023348612685613
2090,rec,bev_lfp,lce,19.023348612685613
2090,rec,phev_lfp,loh,19.023348612685613
2090,rec,phev_lfp,lce,19.023348612685613
2091,rec,bev_nmc,loh,18.117474869224395
2091,rec,bev_nmc,lce,18.117474869224395
2091,rec,phev_nmc,loh,18.117474869224395
2091,rec,phev_nmc,lce,18.117474869224395
2091,rec,bev_lfp,loh,18.117474869224395
2091,rec,bev_lfp,lce,18.117474869224395
2091,rec,phev_lfp,loh,18.117474869224395
2091,rec,phev_lfp,lce,18.117474869224395
2092,rec,bev_nmc,loh,17.2547379706899
2092,rec,bev_nmc,lce,17.2547379706899
2092,rec,phev_nmc,loh,17.2547379706899
2092,rec,phev_nmc,lce,17.2547379706899
2092,rec,bev_lfp,loh,17.2547379706899
2092,rec,bev_lfp,lce,17.2547379706899
